"FILE","BATCH.SHEET.TYPE","BATCH.COLOR","BATCH.SHEET.BARCODE","BATCH.CONNECTIONS","BATCH.SHEET.ORIGINAL.BARCODE"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00472926","FI-HCI-00472926","FI-HCI-00472927"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00473050","FI-HCI-00473050","FI-HCI-00473049"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00473203","FI-HCI-00473203","FI-HCI-00473204"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00473878","FI-HCI-00473878","FI-HCI-00473875"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00474398","FI-HCI-00474398","FI-HCI-00474399"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00474428","FI-HCI-00474428","FI-HCI-00474427"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00474429","FI-HCI-00474429","FI-HCI-00474430"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00474447","FI-HCI-00474446|FI-HCI-00474447","FI-HCI-00474445"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00474454","FI-HCI-00474454","FI-HCI-00474455"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00474509","FI-HCI-00474509","FI-HCI-00474512"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00474672","FI001327|FI-HCI-00474672","FI-HCI-00474671"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00480200","FI051185|FI051186|FI051187|FI051188|FI-HCI-00480200|FI-HCI-00480199","FI-HCI-00480197"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00480199","FI051185|FI051186|FI051187|FI051188|FI-HCI-00480200|FI-HCI-00480199","FI-HCI-00480197"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00480341","FI-HCI-00480341","FI-HCI-00480342"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00480546","FI-HCI-00480546","FI-HCI-00480547"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00480889","FI010103|FI-HCI-00480889|FI-HCI-00480890","FI-HCI-00480891"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00480890","FI010103|FI-HCI-00480889|FI-HCI-00480890","FI-HCI-00480891"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00480987","FI000601|FI-HCI-00480987","FI-HCI-00480986"
"data/Connection/CP1_20240607_BATCH_0001.csv","","","FI-HCI-00481768","FI-HCI-00481768","FI-HCI-00481767"
