Type;Cubby Number;Cover Barcode;Sheet Type;Color;Sheet Barcode;Garbage;Date Created;Path JPG;
Sheet;Cubby_010075;Folder-FI-HCI-0021748;Multisheet;Yellow;FI-HCI-00034595;;2024:04:02 15:58:04.419;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034595.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021748;Multisheet;Blue;FI-HCI-00034596;;2024:04:02 15:58:26.416;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034596.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021748;Multisheet;Blue;FI-HCI-00034597;;2024:04:02 15:58:30.909;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034597.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021748;;;FI-HCI-00034598;;2024:04:02 15:58:36.292;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034598.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021748;;;FI-HCI-00034599;;2024:04:02 15:58:42.459;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034599.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021748;Multisheet;Yellow;FI-HCI-00034600;;2024:04:02 15:58:48.703;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034600.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021748;Multisheet;Yellow;FI-HCI-00034601;;2024:04:02 15:59:00.360;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034601.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021748;;;FI-HCI-00034602;;2024:04:02 15:59:07.934;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034602.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021748;;;FI-HCI-00034603;;2024:04:02 15:59:22.112;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034603.tif;
Folder;Cubby_010075;Folder-FI-HCI-0021749;;;;;2024:04:02 15:59:25.986;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021749.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021749;;;FI-HCI-00034604;;2024:04:02 15:59:30.638;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034604.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021749;;;FI-HCI-00034605;;2024:04:02 15:59:38.035;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034605.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021749;;;FI-HCI-00034606;;2024:04:02 15:59:54.918;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034606.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021749;;;FI-HCI-00034607;;2024:04:02 15:59:58.588;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034607.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021749;Multisheet;Yellow;FI-HCI-00034608;;2024:04:02 16:00:14.176;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034608.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021749;Multisheet;Yellow;FI-HCI-00034609;;2024:04:02 16:00:23.064;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034609.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021749;Multisheet;Yellow;FI-HCI-00034610;;2024:04:02 16:00:27.874;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034610.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021749;Multisheet;Blue;FI-HCI-00034611;;2024:04:02 16:00:47.061;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034611.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021749;Multisheet;Blue;FI-HCI-00034612;;2024:04:02 16:00:56.552;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034612.tif;
Folder;Cubby_010075;Folder-FI-HCI-0021750;;;;;2024:04:02 16:01:07.827;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021750.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021750;;;FI-HCI-00034613;;2024:04:02 16:01:13.248;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034613.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021750;;;FI-HCI-00034614;;2024:04:02 16:01:17.277;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034614.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021750;Multisheet;Yellow;FI-HCI-00034615;;2024:04:02 16:01:32.867;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034615.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021750;Multisheet;Yellow;FI-HCI-00034616;;2024:04:02 16:01:36.901;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034616.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021750;Multisheet;Yellow;FI-HCI-00034617;;2024:04:02 16:01:51.417;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034617.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021750;;;FI-HCI-00034618;;2024:04:02 16:02:00.568;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034618.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021750;;;FI-HCI-00034619;;2024:04:02 16:02:05.148;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034619.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021750;;;FI-HCI-00034620;;2024:04:02 16:02:11.196;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034620.tif;
Folder;Cubby_010075;Folder-FI-HCI-0021751;;;;;2024:04:02 16:02:17.897;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021751.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021751;;;FI-HCI-00034621;;2024:04:02 16:02:23.768;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034621.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021751;;;FI-HCI-00034622;;2024:04:02 16:02:38.688;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034622.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021751;;;FI-HCI-00034623;;2024:04:02 16:02:42.526;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034623.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021751;;;FI-HCI-00034624;;2024:04:02 16:02:46.495;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034624.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021751;Multisheet;Yellow;FI-HCI-00034625;;2024:04:02 16:02:50.743;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034625.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021751;Multisheet;Yellow;FI-HCI-00034626;;2024:04:02 16:03:05.621;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034626.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021751;Multisheet;Yellow;FI-HCI-00034627;;2024:04:02 16:03:10.045;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034627.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021751;;;FI-HCI-00034628;;2024:04:02 16:03:13.744;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034628.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021751;;;FI-HCI-00034629;;2024:04:02 16:03:25.261;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034629.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021751;;;FI-HCI-00034630;;2024:04:02 16:03:29.565;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034630.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021751;;;FI-HCI-00034632;FI-HCI-00034631;2024:04:02 16:03:34.859;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034632.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021751;;;FI-HCI-00034633;FI-HCI-00034634;2024:04:02 16:03:38.640;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034633.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021751;;;FI-HCI-00034635;;2024:04:02 16:03:57.643;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034635.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021751;;;FI-HCI-00034636;;2024:04:02 16:04:01.890;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034636.tif;
Folder;Cubby_010075;Folder-FI-HCI-0021752;;;;;2024:04:02 16:04:06.092;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021752.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021752;;;FI-HCI-00034637;;2024:04:02 16:04:16.015;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034637.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021752;;;FI-HCI-00034638;;2024:04:02 16:04:29.645;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034638.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021752;;;FI-HCI-00034639;;2024:04:02 16:04:34.573;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034639.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021752;;;FI-HCI-00034640;;2024:04:02 16:04:39.123;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034640.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021752;;;FI-HCI-00034641;;2024:04:02 16:04:43.089;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034641.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021752;;;FI-HCI-00034642;;2024:04:02 16:05:05.464;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034642.tif;
Folder;Cubby_010075;Folder-FI-HCI-0021753;;;;;2024:04:02 16:05:09.929;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021753.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021753;Multisheet;Yellow;FI-HCI-00034643;;2024:04:02 16:05:14.509;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034643.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021753;Multisheet;Yellow;FI-HCI-00034644;;2024:04:02 16:05:21.991;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034644.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021753;;;FI-HCI-00034645;;2024:04:02 16:05:28.788;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034645.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021753;;;FI-HCI-00034646;;2024:04:02 16:05:38.263;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034646.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021753;;;FI-HCI-00034647;;2024:04:02 16:05:43.293;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034647.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021753;;;FI-HCI-00034648;;2024:04:02 16:06:00.862;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034648.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021753;;;FI-HCI-00034649;;2024:04:02 16:06:08.995;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034649.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021753;;;FI-HCI-00034650;;2024:04:02 16:06:21.491;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034650.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021753;;;FI-HCI-00034651;;2024:04:02 16:06:26.299;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034651.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021753;;;FI-HCI-00034652;;2024:04:02 16:06:30.828;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034652.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021753;;;FI-HCI-00034653;;2024:04:02 16:06:38.365;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034653.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021753;;;FI-HCI-00034654;;2024:04:02 16:06:42.265;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034654.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021753;;;FI-HCI-00034655;;2024:04:02 16:06:57.065;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034655.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021753;;;FI-HCI-00034656;;2024:04:02 16:07:02.831;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034656.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021753;;;FI-HCI-00034657;;2024:04:02 16:07:08.381;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034657.tif;
Folder;Cubby_010075;Folder-FI-HCI-0021754;;;;;2024:04:02 16:07:14.036;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021754.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021754;Multisheet;Yellow;FI-HCI-00034658;;2024:04:02 16:07:21.911;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034658.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021754;Multisheet;Yellow;FI-HCI-00034659;;2024:04:02 16:07:31.883;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034659.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021754;Multisheet;Yellow;FI-HCI-00034660;;2024:04:02 16:07:36.617;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034660.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021754;;;FI-HCI-00034661;;2024:04:02 16:07:44.989;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034661.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021754;;;FI-HCI-00034662;;2024:04:02 16:07:49.909;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034662.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021754;Multisheet;Yellow;FI-HCI-00034663;;2024:04:02 16:08:12.076;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034663.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021754;Multisheet;Yellow;FI-HCI-00034664;;2024:04:02 16:08:20.802;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034664.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021754;;;FI-HCI-00034665;;2024:04:02 16:08:25.917;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034665.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021754;;;FI-HCI-00034666;;2024:04:02 16:08:35.875;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034666.tif;
Sheet;Cubby_010075;Folder-FI-HCI-0021754;;;FI-HCI-00034667;;2024:04:02 16:08:46.063;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034667.tif;
Cubby;Cubby_010076;Folder-FI-HCI-0021754;;;;;2024:04:02 16:08:59.405;/Volumes/pixel/Production/2024/04/02/CP1/Cubby_010076.tif;
Folder;Cubby_010076;Folder-FI-HCI-0021755;;;;;2024:04:02 16:09:03.539;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021755.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021755;;;FI-HCI-00034668;;2024:04:02 16:09:12.761;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034668.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021755;;;FI-HCI-00034669;;2024:04:02 16:09:23.474;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034669.tif;
Folder;Cubby_010076;Folder-FI-HCI-0021756;;;;;2024:04:02 16:09:27.504;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021756.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021756;;;FI-HCI-00034670;;2024:04:02 16:09:41.091;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034670.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021756;;;FI-HCI-00034671;FI-HCI-00034672;2024:04:02 16:10:24.549;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034671.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021756;;;FI-HCI-00034673;;2024:04:02 16:10:28.624;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034673.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021756;;;FI-HCI-00034674;;2024:04:02 16:10:32.852;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034674.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021756;;;FI-HCI-00034676;FI-HCI-00034675|FI-HCI-00034677;2024:04:02 16:10:36.795;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034676.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021756;Multisheet;Yellow;FI-HCI-00034678;;2024:04:02 16:10:40.464;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034678.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021756;Multisheet;Yellow;FI-HCI-00034679;;2024:04:02 16:10:44.786;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034679.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021756;;;FI-HCI-00034680;;2024:04:02 16:10:51.201;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034680.tif;
Folder;Cubby_010076;Folder-FI-HCI-0021757;;;;;2024:04:02 16:10:58.072;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021757.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021757;;;FI-HCI-00034681;;2024:04:02 16:11:01.616;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034681.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021757;;;FI-HCI-00034682;;2024:04:02 16:11:06.723;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034682.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021757;;;FI-HCI-00034683;;2024:04:02 16:11:14.139;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034683.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021757;;;FI-HCI-00034684;;2024:04:02 16:11:28.270;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034684.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021757;;;FI-HCI-00034685;;2024:04:02 16:11:31.929;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034685.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021757;;;FI-HCI-00034686;;2024:04:02 16:11:39.295;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034686.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021757;;;FI-HCI-00034687;;2024:04:02 16:11:44.967;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034687.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021757;;;FI-HCI-00034689;FI-HCI-00034688;2024:04:02 16:11:50.960;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034689.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021757;;;FI-HCI-00034690;;2024:04:02 16:11:56.404;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034690.tif;
Folder;Cubby_010076;Folder-FI-HCI-0021758;;;;;2024:04:02 16:12:03.200;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021758.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021758;;;FI-HCI-00034691;;2024:04:02 16:12:07.381;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034691.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021758;;;FI-HCI-00034692;;2024:04:02 16:12:11.111;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034692.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021758;;;FI-HCI-00034693;;2024:04:02 16:12:16.028;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034693.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021758;;;FI-HCI-00034694;;2024:04:02 16:12:20.629;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034694.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021758;;;FI-HCI-00034695;;2024:04:02 16:12:24.396;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034695.tif;
Folder;Cubby_010076;Folder-FI-HCI-0021759;;;;;2024:04:02 16:12:35.044;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021759.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021759;;;FI-HCI-00034696;;2024:04:02 16:12:39.766;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034696.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021759;;;FI-HCI-00034697;;2024:04:02 16:12:46.977;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034697.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021759;;;FI-HCI-00034698;;2024:04:02 16:12:51.753;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034698.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021759;;;FI-HCI-00034699;;2024:04:02 16:12:57.028;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034699.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021759;;;FI-HCI-00034700;;2024:04:02 16:13:00.651;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034700.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021759;;;FI-HCI-00034701;;2024:04:02 16:13:09.947;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034701.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021759;;;FI-HCI-00034702;;2024:04:02 16:13:15.044;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034702.tif;
Folder;Cubby_010076;Folder-FI-HCI-0021760;;;;;2024:04:02 16:13:18.725;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021760.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021760;;;FI-HCI-00034703;;2024:04:02 16:13:23.199;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034703.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021760;;;FI-HCI-00034704;;2024:04:02 16:13:26.946;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034704.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021760;;;FI-HCI-00034705;;2024:04:02 16:13:31.628;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034705.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021760;;;FI-HCI-00034706;;2024:04:02 16:13:39.789;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034706.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021760;;;FI-HCI-00034707;FI-HCI-00034708;2024:04:02 16:13:44.667;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034707.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021760;;;FI-HCI-00034709;;2024:04:02 16:13:53.777;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034709.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021760;;;FI-HCI-00034710;;2024:04:02 16:13:58.772;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034710.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021760;;;FI-HCI-00034711;;2024:04:02 16:14:02.571;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034711.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021760;;;FI-HCI-00034712;;2024:04:02 16:14:07.951;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034712.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021760;;;FI-HCI-00034713;;2024:04:02 16:14:11.659;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034713.tif;
Folder;Cubby_010076;Folder-FI-HCI-0021761;;;;;2024:04:02 16:14:16.253;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021761.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021761;;;FI-HCI-00034714;;2024:04:02 16:14:20.556;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034714.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021761;;;FI-HCI-00034715;FI-HCI-00034716;2024:04:02 16:14:25.909;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034715.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021761;;;FI-HCI-00034717;;2024:04:02 16:14:30.941;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034717.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021761;;;FI-HCI-00034718;;2024:04:02 16:14:36.089;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034718.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021761;;;FI-HCI-00034719;;2024:04:02 16:14:40.441;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034719.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021761;;;FI-HCI-00034720;;2024:04:02 16:14:52.534;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034720.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021761;;;FI-HCI-00034721;;2024:04:02 16:14:56.972;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034721.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021761;;;FI-HCI-00034722;;2024:04:02 16:15:01.596;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034722.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021761;;;FI-HCI-00034723;;2024:04:02 16:15:05.366;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034723.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021761;;;FI-HCI-00034724;FI-HCI-00034725;2024:04:02 16:15:10.395;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034724.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021761;;;FI-HCI-00034726;;2024:04:02 16:15:13.897;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034726.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021761;;;FI-HCI-00034727;;2024:04:02 16:15:17.546;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034727.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021761;;;FI-HCI-00034728;;2024:04:02 16:15:24.957;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034728.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021761;;;FI-HCI-00034729;;2024:04:02 16:15:30.317;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034729.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021761;;;FI-HCI-00034730;;2024:04:02 16:15:34.268;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034730.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021761;;;FI-HCI-00034731;;2024:04:02 16:15:51.720;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034731.tif;
Sheet;Cubby_010076;Folder-FI-HCI-0021761;;;FI-HCI-00034732;;2024:04:02 16:15:55.545;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034732.tif;
